,id,location name,type,area,price,over-valued,under-valued,normal
152,151877,Nagüeles,apartments,65.0,202500,0.0,0.0,1.0
153,151924,Nagüeles,apartments,120.0,189500,0.0,1.0,0.0
154,152035,Nagüeles,apartments,55.0,195000,1.0,0.0,0.0
155,152047,Nagüeles,apartments,85.0,195000,0.0,1.0,0.0
156,152200,Nagüeles,apartments,96.0,199000,0.0,1.0,0.0
157,152743,Nagüeles,apartments,42.0,219900,1.0,0.0,0.0
158,152783,Nagüeles,apartments,62.0,220000,1.0,0.0,0.0
159,152821,Nagüeles,apartments,106.0,210000,0.0,1.0,0.0
160,152896,Nagüeles,apartments,100.0,222000,0.0,1.0,0.0
161,152999,Nagüeles,apartments,60.0,225000,1.0,0.0,0.0
162,153017,Nagüeles,apartments,136.0,226000,0.0,1.0,0.0
163,153021,Nagüeles,apartments,136.0,226000,0.0,1.0,0.0
164,153280,Nagüeles,houses,115.0,235000,0.0,1.0,0.0
165,153462,Nagüeles,apartments,139.0,242000,0.0,1.0,0.0
166,153481,Nagüeles,apartments,90.0,259000,0.0,0.0,1.0
167,153537,Nagüeles,apartments,80.0,245000,0.0,0.0,1.0
168,153719,Nagüeles,houses,160.0,250000,0.0,1.0,0.0
169,153829,Nagüeles,apartments,92.0,244000,0.0,1.0,0.0
170,153853,Nagüeles,apartments,115.0,252000,0.0,1.0,0.0
171,153976,Nagüeles,houses,173.0,258000,0.0,1.0,0.0
172,154035,Nagüeles,apartments,100.0,260000,0.0,1.0,0.0
173,154072,Nagüeles,apartments,94.0,260000,0.0,1.0,0.0
174,154161,Nagüeles,apartments,80.0,265000,0.0,0.0,1.0
175,154192,Nagüeles,apartments,145.0,265000,0.0,1.0,0.0
176,154247,Nagüeles,apartments,95.0,265000,0.0,0.0,1.0
177,154566,Nagüeles,apartments,98.0,275000,0.0,0.0,1.0
178,154969,Nagüeles,apartments,99.0,272000,0.0,1.0,0.0
179,154978,Nagüeles,apartments,118.0,270000,0.0,1.0,0.0
180,155018,Nagüeles,apartments,200.0,294000,0.0,1.0,0.0
181,155145,Nagüeles,apartments,120.0,275000,0.0,1.0,0.0
182,155257,Nagüeles,apartments,86.0,299000,1.0,0.0,0.0
183,155265,Nagüeles,apartments,85.0,299000,1.0,0.0,0.0
184,155277,Nagüeles,apartments,115.0,299000,0.0,1.0,0.0
185,155289,Nagüeles,houses,200.0,295000,0.0,1.0,0.0
186,155443,Nagüeles,apartments,97.0,313000,0.0,0.0,1.0
187,155455,Nagüeles,apartments,115.0,319000,0.0,0.0,1.0
188,155471,Nagüeles,apartments,140.0,309000,0.0,1.0,0.0
189,155486,Nagüeles,apartments,120.0,310000,0.0,1.0,0.0
190,155603,Nagüeles,apartments,194.0,315000,0.0,1.0,0.0
191,155614,Nagüeles,apartments,166.0,300000,0.0,1.0,0.0
192,155678,Nagüeles,houses,160.0,318000,0.0,1.0,0.0
193,155731,Nagüeles,apartments,207.0,320000,0.0,1.0,0.0
194,156104,Nagüeles,apartments,112.0,269000,0.0,1.0,0.0
195,156323,Nagüeles,houses,115.0,340000,0.0,0.0,1.0
196,156348,Nagüeles,apartments,143.0,341000,0.0,1.0,0.0
197,156410,Nagüeles,apartments,90.0,315000,1.0,0.0,0.0
198,156440,Nagüeles,houses,131.0,348500,0.0,1.0,0.0
199,156491,Nagüeles,apartments,95.0,349000,1.0,0.0,0.0
200,156509,Nagüeles,apartments,93.0,350000,1.0,0.0,0.0
201,156607,Nagüeles,apartments,94.0,350000,1.0,0.0,0.0
202,156609,Nagüeles,apartments,150.0,370000,0.0,1.0,0.0
203,156640,Nagüeles,apartments,120.0,350000,0.0,0.0,1.0
204,156651,Nagüeles,apartments,110.0,380000,1.0,0.0,0.0
205,156804,Nagüeles,apartments,178.0,355000,0.0,1.0,0.0
206,156853,Nagüeles,apartments,107.0,360000,0.0,0.0,1.0
207,156897,Nagüeles,apartments,115.0,360000,0.0,0.0,1.0
208,157030,Nagüeles,apartments,120.0,369000,0.0,0.0,1.0
209,157038,Nagüeles,houses,372.0,369000,0.0,1.0,0.0
210,157070,Nagüeles,plots,1160.0,370000,0.0,1.0,0.0
211,157292,Nagüeles,apartments,85.0,275000,0.0,0.0,1.0
212,157367,Nagüeles,houses,145.0,399000,0.0,1.0,0.0
213,157379,Nagüeles,houses,187.0,350000,0.0,1.0,0.0
214,157416,Nagüeles,apartments,150.0,380000,0.0,1.0,0.0
215,157464,Nagüeles,apartments,124.0,380000,0.0,0.0,1.0
216,157515,Nagüeles,apartments,95.0,385000,1.0,0.0,0.0
217,157527,Nagüeles,apartments,127.0,385000,0.0,0.0,1.0
218,157740,Nagüeles,apartments,120.0,393700,0.0,0.0,1.0
219,157751,Nagüeles,houses,195.0,395000,0.0,1.0,0.0
220,157812,Nagüeles,apartments,125.0,395000,0.0,0.0,1.0
221,157818,Nagüeles,houses,200.0,395000,0.0,1.0,0.0
222,157873,Nagüeles,houses,220.0,395000,0.0,1.0,0.0
223,157893,Nagüeles,apartments,112.0,365000,0.0,0.0,1.0
224,157911,Nagüeles,houses,232.0,395000,0.0,1.0,0.0
225,157929,Nagüeles,apartments,100.0,395000,1.0,0.0,0.0
226,158010,Nagüeles,apartments,160.0,370000,0.0,1.0,0.0
227,158145,Nagüeles,apartments,148.0,410000,0.0,0.0,1.0
228,158211,Nagüeles,houses,200.0,415000,0.0,1.0,0.0
229,158334,Nagüeles,houses,204.0,424000,0.0,1.0,0.0
230,158386,Nagüeles,apartments,160.0,425000,0.0,1.0,0.0
231,158437,Nagüeles,apartments,170.0,426000,0.0,1.0,0.0
232,158680,Nagüeles,apartments,152.0,445000,0.0,0.0,1.0
233,158755,Nagüeles,apartments,216.0,400000,0.0,1.0,0.0
234,158844,Nagüeles,apartments,185.0,525000,0.0,0.0,1.0
235,158884,Nagüeles,apartments,130.0,450000,1.0,0.0,0.0
236,158922,Nagüeles,houses,220.0,451000,0.0,1.0,0.0
237,158951,Nagüeles,apartments,150.0,456000,0.0,0.0,1.0
238,159007,Nagüeles,houses,280.0,460000,0.0,1.0,0.0
239,159047,Nagüeles,houses,356.0,465000,0.0,1.0,0.0
240,159111,Nagüeles,houses,160.0,470000,0.0,0.0,1.0
241,159123,Nagüeles,houses,300.0,430000,0.0,1.0,0.0
242,159169,Nagüeles,houses,256.0,475000,0.0,1.0,0.0
243,159261,Nagüeles,houses,197.0,475000,0.0,1.0,0.0
244,159472,Nagüeles,apartments,180.0,490000,0.0,1.0,0.0
245,159474,Nagüeles,houses,300.0,490000,0.0,1.0,0.0
246,159516,Nagüeles,houses,177.0,495000,0.0,1.0,0.0
247,159525,Nagüeles,apartments,180.0,495000,0.0,1.0,0.0
248,159573,Nagüeles,houses,367.0,495000,0.0,1.0,0.0
250,159768,Nagüeles,apartments,160.0,500000,0.0,0.0,1.0
251,159879,Nagüeles,houses,242.0,525000,0.0,1.0,0.0
252,159889,Nagüeles,apartments,162.0,525000,0.0,0.0,1.0
253,160068,Nagüeles,apartments,127.0,545000,1.0,0.0,0.0
254,160070,Nagüeles,apartments,147.0,545000,1.0,0.0,0.0
255,160132,Nagüeles,apartments,174.0,550000,0.0,0.0,1.0
256,160239,Nagüeles,apartments,150.0,550000,1.0,0.0,0.0
257,160243,Nagüeles,apartments,140.0,550000,1.0,0.0,0.0
258,160292,Nagüeles,houses,306.0,550000,0.0,1.0,0.0
259,160362,Nagüeles,houses,255.0,560000,0.0,1.0,0.0
260,160402,Nagüeles,houses,230.0,499000,0.0,1.0,0.0
261,160414,Nagüeles,houses,230.0,565000,0.0,1.0,0.0
262,160661,Nagüeles,houses,350.0,590000,0.0,1.0,0.0
263,160706,Nagüeles,houses,550.0,595000,0.0,1.0,0.0
264,160737,Nagüeles,houses,300.0,545000,0.0,1.0,0.0
265,160757,Nagüeles,houses,317.0,595000,0.0,1.0,0.0
266,160777,Nagüeles,houses,290.0,595000,0.0,1.0,0.0
267,161012,Nagüeles,apartments,180.0,625000,1.0,0.0,0.0
268,161193,Nagüeles,houses,343.0,599000,0.0,1.0,0.0
269,161207,Nagüeles,houses,392.0,585000,0.0,1.0,0.0
270,161359,Nagüeles,apartments,150.0,650000,1.0,0.0,0.0
271,161400,Nagüeles,houses,170.0,520000,0.0,0.0,1.0
272,161471,Nagüeles,apartments,180.0,679000,1.0,0.0,0.0
273,161702,Nagüeles,apartments,354.0,520000,0.0,1.0,0.0
274,161944,Nagüeles,apartments,150.0,730000,1.0,0.0,0.0
275,162119,Nagüeles,houses,235.0,750000,0.0,0.0,1.0
276,162291,Nagüeles,apartments,150.0,780000,1.0,0.0,0.0
277,162415,Nagüeles,houses,200.0,795000,1.0,0.0,0.0
278,162584,Nagüeles,apartments,220.0,800000,1.0,0.0,0.0
279,162794,Nagüeles,houses,300.0,850000,0.0,1.0,0.0
280,162903,Nagüeles,apartments,173.0,860000,1.0,0.0,0.0
281,162955,Nagüeles,apartments,150.0,875000,1.0,0.0,0.0
282,163012,Nagüeles,houses,603.0,890000,0.0,1.0,0.0
283,163151,Nagüeles,apartments,366.0,790000,0.0,1.0,0.0
284,163649,Nagüeles,apartments,385.0,999000,0.0,1.0,0.0
285,163941,Nagüeles,houses,490.0,1100000,0.0,1.0,0.0
286,163990,Nagüeles,houses,432.0,1100000,0.0,1.0,0.0
287,163996,Nagüeles,houses,590.0,1125000,0.0,1.0,0.0
288,164224,Nagüeles,houses,240.0,1200000,1.0,0.0,0.0
289,164572,Nagüeles,houses,337.0,1295000,1.0,0.0,0.0
290,164603,Nagüeles,houses,575.0,1300000,0.0,1.0,0.0
291,164652,Nagüeles,houses,397.0,1100000,0.0,1.0,0.0
292,164702,Nagüeles,houses,450.0,1350000,0.0,0.0,1.0
293,164709,Nagüeles,houses,414.0,1350000,0.0,0.0,1.0
294,164782,Nagüeles,houses,330.0,1320000,1.0,0.0,0.0
295,164915,Nagüeles,houses,193.0,1150000,1.0,0.0,0.0
296,164917,Nagüeles,houses,320.0,1400000,1.0,0.0,0.0
297,165015,Nagüeles,houses,600.0,1480000,0.0,1.0,0.0
298,165066,Nagüeles,houses,600.0,1495000,0.0,1.0,0.0
299,165112,Nagüeles,houses,600.0,1495000,0.0,1.0,0.0
300,165118,Nagüeles,houses,650.0,1495000,0.0,1.0,0.0
301,165243,Nagüeles,apartments,202.0,1350000,1.0,0.0,0.0
302,165269,Nagüeles,houses,750.0,1550000,0.0,1.0,0.0
303,165356,Nagüeles,houses,434.0,1595000,1.0,0.0,0.0
304,165373,Nagüeles,houses,434.0,1595000,1.0,0.0,0.0
305,165377,Nagüeles,houses,557.0,1597000,0.0,1.0,0.0
306,165651,Nagüeles,houses,850.0,1700000,0.0,1.0,0.0
307,165675,Nagüeles,houses,509.0,1900000,1.0,0.0,0.0
308,165779,Nagüeles,houses,500.0,1750000,0.0,0.0,1.0
309,165799,Nagüeles,houses,406.0,1790000,1.0,0.0,0.0
310,165898,Nagüeles,houses,400.0,1790000,1.0,0.0,0.0
311,165912,Nagüeles,houses,322.0,1850000,1.0,0.0,0.0
312,165914,Nagüeles,plots,2030.0,1690000,1.0,0.0,0.0
313,165998,Nagüeles,houses,393.0,1898000,1.0,0.0,0.0
314,166148,Nagüeles,houses,275.0,1950000,1.0,0.0,0.0
315,166252,Nagüeles,houses,370.0,1995000,1.0,0.0,0.0
316,166353,Nagüeles,houses,1500.0,2100000,0.0,1.0,0.0
317,166490,Nagüeles,houses,470.0,2200000,1.0,0.0,0.0
318,166758,Nagüeles,houses,350.0,1650000,1.0,0.0,0.0
319,166992,Nagüeles,houses,910.0,2900000,0.0,0.0,1.0
320,167087,Nagüeles,plots,4278.0,3000000,0.0,0.0,1.0
321,167108,Nagüeles,houses,1100.0,3000000,0.0,1.0,0.0
322,167388,Nagüeles,plots,7564.0,3790000,0.0,1.0,0.0
323,167659,Nagüeles,plots,15500.0,5500000,0.0,1.0,0.0
324,167665,Nagüeles,houses,1900.0,5500000,0.0,1.0,0.0
325,167833,Nagüeles,houses,2600.0,10500000,1.0,0.0,0.0
326,167840,Nagüeles,houses,1137.0,10900000,1.0,0.0,0.0
327,172910,Nagüeles,apartments,112.0,266000,0.0,1.0,0.0
328,200791,Golden Mile,apartments,204.0,1695000,1.0,0.0,0.0
329,213213,Nagüeles,houses,131.0,348500,0.0,1.0,0.0
330,213283,Nagüeles,houses,350.0,1325000,1.0,0.0,0.0
332,214938,Nagüeles,plots,5100.0,1490000,0.0,1.0,0.0
333,218923,Nagüeles,apartments,97.0,275000,0.0,0.0,1.0
334,218934,Nagüeles,apartments,200.0,420000,0.0,1.0,0.0
335,229127,Nagüeles,apartments,185.0,390000,0.0,1.0,0.0
336,229248,Nagüeles,apartments,52.0,165000,0.0,0.0,1.0
337,229293,Nagüeles,houses,195.0,395000,0.0,1.0,0.0
338,229369,Nagüeles,apartments,185.0,449000,0.0,1.0,0.0
339,230347,Nagüeles,apartments,100.0,222000,0.0,1.0,0.0
340,230409,Nagüeles,apartments,115.0,319000,0.0,0.0,1.0
341,230421,Nagüeles,apartments,160.0,370000,0.0,1.0,0.0
342,230460,Nagüeles,apartments,185.0,525000,0.0,0.0,1.0
343,230485,Nagüeles,apartments,147.0,545000,1.0,0.0,0.0
344,230556,Nagüeles,apartments,385.0,999000,0.0,1.0,0.0
345,231195,Nagüeles,apartments,120.0,189500,0.0,1.0,0.0
346,231389,Nagüeles,houses,230.0,499000,0.0,1.0,0.0
347,231425,Nagüeles,houses,603.0,890000,0.0,1.0,0.0
348,231460,Nagüeles,houses,193.0,1150000,1.0,0.0,0.0
349,233234,Nagüeles,apartments,124.0,380000,0.0,0.0,1.0
350,237403,Nagüeles,houses,115.0,340000,0.0,0.0,1.0
351,237516,Nagüeles,houses,310.0,725000,0.0,1.0,0.0
352,237579,Nagüeles,houses,470.0,2200000,1.0,0.0,0.0
353,238002,Nagüeles,apartments,62.0,220000,1.0,0.0,0.0
354,238128,Nagüeles,houses,310.0,725000,0.0,1.0,0.0
355,238254,Nagüeles,apartments,62.0,220000,1.0,0.0,0.0
356,238703,Nagüeles,apartments,110.0,380000,1.0,0.0,0.0
357,238734,Nagüeles,apartments,100.0,395000,1.0,0.0,0.0
358,238779,Nagüeles,houses,240.0,595000,0.0,1.0,0.0
359,239317,Nagüeles,houses,240.0,595000,0.0,1.0,0.0
360,239562,Nagüeles,houses,434.0,1595000,1.0,0.0,0.0
361,239564,Nagüeles,houses,434.0,1595000,1.0,0.0,0.0
362,239565,Nagüeles,houses,643.0,1595000,0.0,1.0,0.0
363,240150,Nagüeles,houses,434.0,1595000,1.0,0.0,0.0
364,240369,Nagüeles,houses,300.0,430000,0.0,1.0,0.0
365,241011,Nagüeles,houses,300.0,430000,0.0,1.0,0.0
366,241024,Nagüeles,houses,643.0,1595000,0.0,1.0,0.0
367,241749,Nagüeles,apartments,70.0,195000,0.0,0.0,1.0
368,241882,Nagüeles,apartments,145.0,409500,0.0,0.0,1.0
369,241962,Nagüeles,apartments,150.0,730000,1.0,0.0,0.0
370,242244,Nagüeles,apartments,145.0,409500,0.0,0.0,1.0
371,243443,Nagüeles,houses,149.0,420000,0.0,1.0,0.0
372,243760,Nagüeles,houses,434.0,1850000,1.0,0.0,0.0
373,243878,Nagüeles,houses,204.0,490000,0.0,1.0,0.0
374,243895,Nagüeles,houses,382.0,2950000,1.0,0.0,0.0
375,244793,Nagüeles,apartments,112.0,365000,0.0,0.0,1.0
376,245858,Nagüeles,houses,310.0,2730000,1.0,0.0,0.0
377,245859,Nagüeles,houses,338.0,2580000,1.0,0.0,0.0
378,245861,Nagüeles,houses,267.0,1690000,1.0,0.0,0.0
379,245862,Nagüeles,houses,435.0,1390000,0.0,0.0,1.0
380,245863,Nagüeles,houses,250.0,1250000,1.0,0.0,0.0
381,245864,Nagüeles,apartments,285.0,750000,0.0,1.0,0.0
382,245865,Nagüeles,houses,170.0,530000,0.0,0.0,1.0
383,245866,Nagüeles,apartments,108.0,475000,1.0,0.0,0.0
384,245867,Nagüeles,apartments,114.0,385000,0.0,0.0,1.0
385,245868,Nagüeles,apartments,150.0,390000,0.0,1.0,0.0
396,246013,Nagüeles,apartments,115.0,252000,0.0,1.0,0.0
397,246104,Nagüeles,houses,204.0,490000,0.0,1.0,0.0
398,246174,Nagüeles,houses,414.0,1350000,0.0,0.0,1.0
399,246215,Nagüeles,houses,320.0,1400000,1.0,0.0,0.0
400,247138,Nagüeles,apartments,166.0,300000,0.0,1.0,0.0
401,247168,Nagüeles,apartments,180.0,369000,0.0,1.0,0.0
402,247185,Nagüeles,apartments,152.0,445000,0.0,0.0,1.0
403,247195,Nagüeles,houses,300.0,430000,0.0,1.0,0.0
404,247202,Nagüeles,houses,300.0,490000,0.0,1.0,0.0
405,247210,Nagüeles,houses,190.0,504000,0.0,1.0,0.0
406,247241,Nagüeles,houses,343.0,599000,0.0,1.0,0.0
407,249302,Nagüeles,apartments,180.0,369000,0.0,1.0,0.0
408,249305,Nagüeles,houses,190.0,504000,0.0,1.0,0.0
409,249919,Nagüeles,houses,300.0,1275000,1.0,0.0,0.0
410,250570,Nagüeles,apartments,200.0,326000,0.0,1.0,0.0
411,250605,Nagüeles,houses,337.0,1500000,1.0,0.0,0.0
412,250614,Nagüeles,houses,600.0,3700000,1.0,0.0,0.0
413,250920,Nagüeles,houses,470.0,2950000,1.0,0.0,0.0
414,251423,Nagüeles,houses,282.0,470000,0.0,1.0,0.0
415,252287,Nagüeles,apartments,102.0,317000,0.0,0.0,1.0
416,253908,Nagüeles,houses,204.0,330000,0.0,1.0,0.0
417,253926,Nagüeles,apartments,180.0,483000,0.0,1.0,0.0
418,254323,Nagüeles,houses,527.0,1495000,0.0,1.0,0.0
419,254803,Nagüeles,apartments,51.0,197000,1.0,0.0,0.0
420,254972,Nagüeles,apartments,65.0,202500,0.0,0.0,1.0
421,255046,Nagüeles,houses,204.0,330000,0.0,1.0,0.0
422,255060,Nagüeles,apartments,112.0,365000,0.0,0.0,1.0
423,255078,Nagüeles,apartments,120.0,393700,0.0,0.0,1.0
424,255199,Nagüeles,houses,1500.0,2100000,0.0,1.0,0.0
425,256474,Golden Mile,apartments,142.0,875000,0.0,0.0,1.0
426,256750,Nagüeles,apartments,92.0,175000,0.0,1.0,0.0
427,256754,Nagüeles,houses,170.0,250000,0.0,1.0,0.0
428,256776,Nagüeles,houses,240.0,595000,0.0,1.0,0.0
429,257262,Nagüeles,houses,330.0,450000,0.0,1.0,0.0
430,257271,Nagüeles,houses,400.0,1150000,0.0,1.0,0.0
431,257625,Nagüeles,apartments,69.0,315000,1.0,0.0,0.0
432,259183,Nagüeles,apartments,95.0,350000,1.0,0.0,0.0
433,259301,Nagüeles,houses,835.0,2900000,0.0,0.0,1.0
434,260269,Nagüeles,apartments,95.0,350000,1.0,0.0,0.0
435,260306,Nagüeles,houses,835.0,2900000,0.0,0.0,1.0
436,260799,Nagüeles,apartments,98.0,275000,0.0,0.0,1.0
437,261360,Nagüeles,apartments,253.0,1550000,1.0,0.0,0.0
438,261710,Nagüeles,houses,240.0,399000,0.0,1.0,0.0
439,261726,Nagüeles,houses,159.0,765000,1.0,0.0,0.0
440,261863,Nagüeles,apartments,137.0,230000,0.0,1.0,0.0
442,261950,Nagüeles,apartments,150.0,290000,0.0,1.0,0.0
443,261951,Nagüeles,apartments,207.0,320000,0.0,1.0,0.0
444,262012,Nagüeles,houses,195.0,375000,0.0,1.0,0.0
445,262057,Nagüeles,houses,302.0,385000,0.0,1.0,0.0
446,262066,Nagüeles,houses,285.0,400000,0.0,1.0,0.0
447,262125,Nagüeles,houses,132.0,595000,1.0,0.0,0.0
448,262160,Golden Mile,apartments,186.0,675000,0.0,1.0,0.0
449,262178,Golden Mile,apartments,157.0,690000,0.0,1.0,0.0
450,262192,Nagüeles,houses,249.0,765000,0.0,0.0,1.0
453,262373,Nagüeles,houses,434.0,1595000,1.0,0.0,0.0
454,262498,Nagüeles,houses,672.0,4500000,1.0,0.0,0.0
455,262552,Nagüeles,plots,5528.0,2900000,0.0,1.0,0.0
456,262559,Nagüeles,plots,5528.0,2900000,0.0,1.0,0.0
457,262734,Nagüeles,houses,338.0,2580000,1.0,0.0,0.0
458,262746,Nagüeles,plots,3000.0,2500000,1.0,0.0,0.0
459,262824,Golden Mile,apartments,200.0,2195000,1.0,0.0,0.0
465,262944,Nagüeles,houses,405.0,1850000,1.0,0.0,0.0
466,262961,Nagüeles,houses,322.0,1690000,1.0,0.0,0.0
467,263001,Nagüeles,houses,434.0,1595000,1.0,0.0,0.0
468,263020,Nagüeles,houses,527.0,1495000,0.0,1.0,0.0
469,263057,Golden Mile,apartments,128.0,1350000,1.0,0.0,0.0
470,263070,Nagüeles,houses,305.0,1275000,1.0,0.0,0.0
471,263073,Nagüeles,houses,319.0,1250000,1.0,0.0,0.0
472,263083,Nagüeles,houses,435.9,1390000,0.0,0.0,1.0
473,263115,Golden Mile,apartments,96.0,1300000,1.0,0.0,0.0
474,263131,Golden Mile,apartments,157.0,999000,0.0,0.0,1.0
475,263154,Golden Mile,apartments,163.0,980000,0.0,0.0,1.0
476,263194,Nagüeles,houses,133.0,799000,1.0,0.0,0.0
477,263262,Golden Mile,apartments,173.0,820000,0.0,1.0,0.0
478,263314,Nagüeles,houses,159.0,765000,1.0,0.0,0.0
479,263337,Nagüeles,houses,470.0,2950000,1.0,0.0,0.0
480,263367,Nagüeles,houses,284.0,725000,0.0,1.0,0.0
481,263396,Nagüeles,houses,309.0,695000,0.0,1.0,0.0
482,263478,Nagüeles,houses,317.51,600000,0.0,1.0,0.0
483,263512,Nagüeles,houses,310.79,585000,0.0,1.0,0.0
484,263517,Golden Mile,apartments,163.0,580000,0.0,1.0,0.0
485,263566,Nagüeles,houses,268.87,549000,0.0,1.0,0.0
486,263599,Nagüeles,houses,175.0,525000,0.0,0.0,1.0
487,263612,Nagüeles,apartments,112.41,500000,1.0,0.0,0.0
488,263656,Nagüeles,houses,198.0,475000,0.0,1.0,0.0
489,263666,Nagüeles,houses,292.0,430000,0.0,1.0,0.0
490,263668,Nagüeles,houses,283.0,430000,0.0,1.0,0.0
491,263757,Nagüeles,plots,1080.0,425000,0.0,1.0,0.0
492,263777,Golden Mile,apartments,69.0,415000,0.0,0.0,1.0
493,263807,Nagüeles,houses,170.0,399000,0.0,1.0,0.0
494,263844,Nagüeles,houses,282.0,470000,0.0,1.0,0.0
495,263879,Nagüeles,houses,540.0,2500000,1.0,0.0,0.0
496,263919,Golden Mile,apartments,125.0,345000,0.0,1.0,0.0
497,264025,Nagüeles,apartments,113.0,277000,0.0,1.0,0.0
500,264499,Nagüeles,houses,322.0,1150000,1.0,0.0,0.0
501,265388,Nagüeles,houses,434.0,1595000,1.0,0.0,0.0
502,266127,Nagüeles,apartments,150.0,500000,0.0,0.0,1.0
503,266907,Nagüeles,apartments,160.0,495000,0.0,0.0,1.0
504,266915,Nagüeles,houses,450.0,1325000,0.0,0.0,1.0
505,268003,Nagüeles,apartments,113.0,265000,0.0,1.0,0.0
506,269291,Nagüeles,houses,300.0,450000,0.0,1.0,0.0
507,270735,Nagüeles,houses,451.0,2400000,1.0,0.0,0.0
508,270762,Nagüeles,houses,548.0,2200000,1.0,0.0,0.0
509,270866,Golden Mile,apartments,114.0,1700000,1.0,0.0,0.0
510,270906,Nagüeles,houses,434.0,1595000,1.0,0.0,0.0
511,271082,Golden Mile,apartments,181.0,1100000,0.0,0.0,1.0
512,271173,Golden Mile,apartments,100.0,900000,1.0,0.0,0.0
513,271222,Nagüeles,apartments,173.0,860000,1.0,0.0,0.0
514,271266,Nagüeles,apartments,173.0,799000,1.0,0.0,0.0
516,271301,Nagüeles,houses,210.0,765000,1.0,0.0,0.0
518,271425,Nagüeles,apartments,133.0,625000,1.0,0.0,0.0
519,271428,Golden Mile,houses,100.0,625000,0.0,0.0,1.0
521,271606,Nagüeles,houses,347.0,450000,0.0,1.0,0.0
522,271621,Nagüeles,houses,298.0,430000,0.0,1.0,0.0
523,271644,Nagüeles,houses,292.0,400000,0.0,1.0,0.0
524,271645,Nagüeles,houses,292.0,400000,0.0,1.0,0.0
525,271646,Nagüeles,houses,292.0,470000,0.0,1.0,0.0
526,271713,Golden Mile,houses,127.0,430000,0.0,1.0,0.0
527,271715,Nagüeles,houses,282.0,400000,0.0,1.0,0.0
528,271741,Golden Mile,houses,200.0,415000,0.0,1.0,0.0
529,271751,Nagüeles,apartments,110.0,404500,1.0,0.0,0.0
530,271879,Nagüeles,houses,192.0,330000,0.0,1.0,0.0
532,271921,Golden Mile,houses,58.0,325000,0.0,0.0,1.0
533,271937,Golden Mile,houses,140.0,320000,0.0,1.0,0.0
534,272033,Nagüeles,apartments,86.0,285000,0.0,0.0,1.0
536,272129,Nagüeles,apartments,100.0,245000,0.0,1.0,0.0
537,325720,Nagüeles,apartments,114.0,430000,1.0,0.0,0.0
538,326170,Nagüeles,houses,254.0,485000,0.0,1.0,0.0
539,326728,Nagüeles,houses,290.0,745000,0.0,1.0,0.0
541,327071,Nagüeles,apartments,130.0,265000,0.0,1.0,0.0
542,327083,Nagüeles,apartments,85.0,245000,0.0,0.0,1.0
543,327105,Golden Mile,houses,143.0,265000,0.0,1.0,0.0
544,327121,Golden Mile,apartments,107.0,315000,0.0,1.0,0.0
545,327148,Nagüeles,houses,192.0,330000,0.0,1.0,0.0
546,327150,Golden Mile,apartments,72.0,285000,0.0,1.0,0.0
547,327155,Nagüeles,apartments,91.0,375000,1.0,0.0,0.0
548,327225,Nagüeles,houses,283.0,430000,0.0,1.0,0.0
549,327235,Nagüeles,houses,367.0,495000,0.0,1.0,0.0
550,327247,Golden Mile,apartments,127.0,525000,0.0,1.0,0.0
551,327266,Golden Mile,apartments,163.0,580000,0.0,1.0,0.0
552,327270,Nagüeles,houses,236.0,545000,0.0,1.0,0.0
553,327297,Golden Mile,apartments,107.0,689000,0.0,0.0,1.0
554,327331,Nagüeles,houses,159.0,765000,1.0,0.0,0.0
555,327349,Golden Mile,apartments,164.0,820000,0.0,1.0,0.0
556,327414,Golden Mile,houses,435.0,1390000,0.0,1.0,0.0
557,327429,Golden Mile,apartments,110.0,1350000,1.0,0.0,0.0
558,327447,Nagüeles,houses,639.0,2014000,0.0,0.0,1.0
559,327473,Golden Mile,plots,5528.0,2900000,0.0,1.0,0.0
560,327708,Golden Mile,houses,2200.0,18000000,1.0,0.0,0.0
561,327742,Nagüeles,apartments,152.0,400000,0.0,1.0,0.0
562,327846,Golden Mile,apartments,120.0,1100000,1.0,0.0,0.0
563,327861,Golden Mile,apartments,174.0,750000,0.0,1.0,0.0
565,327916,Golden Mile,apartments,108.0,700000,1.0,0.0,0.0
566,327958,Nagüeles,houses,434.0,1595000,1.0,0.0,0.0
567,327963,Nagüeles,apartments,100.0,240000,0.0,1.0,0.0
568,327978,Nagüeles,houses,228.0,430000,0.0,1.0,0.0
569,327982,Golden Mile,apartments,68.0,415000,0.0,0.0,1.0
570,327987,Nagüeles,houses,285.0,725000,0.0,1.0,0.0
571,328002,Nagüeles,houses,542.0,2000000,1.0,0.0,0.0
572,328009,Golden Mile,apartments,162.0,550000,0.0,1.0,0.0
573,328047,Nagüeles,houses,200.0,325000,0.0,1.0,0.0
574,328059,Golden Mile,apartments,184.0,995000,0.0,0.0,1.0
576,329713,Nagüeles,houses,240.0,595000,0.0,1.0,0.0
577,330982,Nagüeles,apartments,150.0,730000,1.0,0.0,0.0
578,331782,Nagüeles,houses,370.0,1995000,1.0,0.0,0.0
579,332886,Nagüeles,houses,337.0,1295000,1.0,0.0,0.0
580,333257,Nagüeles,houses,910.0,2900000,0.0,0.0,1.0
581,333727,Golden Mile,apartments,154.0,630000,0.0,1.0,0.0
582,333736,Nagüeles,apartments,200.0,600000,0.0,0.0,1.0
