,id,location name,type,title,features,pool,sea view,garage
92,139068,Golden Mile,houses,"Beach Side Golden Mile, Villa in Prestigious Gated Urbanization","IN THE HEART OF THE GOLDEN MILE, 300MTS FROM THE BEACH, 1,8 KM TO MARBELLA CITY CENTER, 24 HOUR SECURITY, CINEMA ROOM, MASTER BEDROOM WITH JACUZZI, MARBLE AND OAK WOOD FLOORING, TROPICAL WOOD EXTERIOR CARPENTRY, ELECTRIC SHUTTERS, DOUBLE GLAZED WINDOWS, WATER TANK WITH PUMP, GASOIL TANK, UNDER FLOOR HEATING THROUGHOUT , PRE INSTALLATION FOR SATELLITE IN THE LOUNGE AND MASTER BEDROOM, INDIVIDUALLY CONTROLLED A/C WITH HEAT PUMP, KNX HOME AUTOMATION SYSTEM, SONOS SOUND SYSTEM, ALARM SYSTEM, EXTERIOR SURVEILLANCE CAMERAS, IRRIGATION SYSTEM FOR THE GARDEN, SWIMMING POOL WITH SALINE CHLORINATION , PRE INSTALLATION FOR POOL HEATING",1.0,0.0,0.0
93,139074,Golden Mile,apartments,"Penthouse with sea views in Mansion Club, Marbella Golden Mile",,0.0,1.0,0.0
94,139106,Nagüeles,houses,"Villa for sale in Nagüeles, Marbella Golden Mile. Villa for sale in Nagüeles, Marbella","Air conditioning, Alarm, Amenities near, Barbeque, Country view, Fireplace, Fully fitted kitchen, Guest room, Kitchen equipped, Marble floors, Mountain view, Mountainside, Private terrace, Telephone, Transport near",0.0,0.0,0.0
95,139113,Nagüeles,houses,"Rocio de Nagüeles, Villa in Nagüeles","VILLA IN NAGÜELES WITH SEA VIEWS, APPROXIMATELY  4 KM FROM MARBELLA OLD TOWN , GARAGE FOR 3 CARS, MARBLE FLOORS, AUTOMATIC IRRIGATION SYSTEM, SOLAR PANELS FOR HOT WATER, HEATING BY RADIATORS, FIREPLACE IN THE LOUNGE",0.0,1.0,1.0
96,139155,Nagüeles,apartments,"Apartment for sale in Marbella Golden Mile. Apartment in Nagueles, Golden Mile, Marbella","Air conditioning, Brand new, Central heating, Covered terrace, Dining room, Fireplace, Fitted wardrobes, Gated community, Kitchen equipped, Laundry room, Lift, Living room, Marble floors, Private terrace, Utility room",0.0,0.0,0.0
97,139168,Golden Mile,apartments,Ground Floor Apartment for sale in Marbella Golden Mile. Ground floor in Alhambra del Mar,,0.0,0.0,0.0
98,139202,Nagüeles,houses,"Nagüeles, Lovely Villa In Nagueles","LOVELY BUNGALOW STYLE VILLA IN THE GOLDEN MILE, 2KM TO MARBELLA CENTRE, JACUZZI IN THE MASTER BATHROOM, GARAGE FOR 2 CARS, FIRE PLACE, ALARM SYSTEM, SATELLITE TV, IROKO CARPENTRY , MARBLE BATHROOMS, DOUBLE GLAZED WINDOWS",0.0,0.0,1.0
99,139227,Golden Mile,apartments,"Duplex Penthouse for sale in Marbella Golden Mile. Duplex apartment for sale in Alhambra del Mar, Golden Mile, Marbella.","Air conditioning, Amenities near, Dining room, Garden view, Guest toilet, Kitchen equipped, Living room, Mountain view, Panoramic view, Pool view, Private terrace, Sea view, Security entrance, Solarium, Transport near, Utility room",1.0,1.0,0.0
100,139235,Golden Mile,apartments,"Stunning Beachfront apartment in Marina Mariola, Golden Mile",,0.0,0.0,0.0
101,139335,Golden Mile,houses,"Villa for sale in Oasis, Marbella Golden Mile",,0.0,0.0,0.0
102,139351,Nagüeles,houses,The Charm of a Nagüeles Family Villa,,0.0,0.0,0.0
103,139359,Golden Mile,apartments,"Apartment for sale in Las Cañas Beach, Marbella Golden Mile. Beachfront Penthouse in Las Cañas, next to Marbella city centre","Air conditioning, Amenities near, Central heating, Covered terrace, Dining room, Double glazing, Fitted wardrobes, Front line beach, Fully fitted kitchen, Gated community, Guest room, Guest toilet, Kitchen equipped, Laundry room, Lift, Living room, Marble floors, Private terrace, Sea view, Security service 24h, Security shutters, Storage room, Transport near",0.0,1.0,0.0
104,139423,Nagüeles,houses,"Villa for sale in Nagüeles, Marbella Golden Mile. The White Pearl of Nagueles","Air conditioning, Amenities near, Balcony, Barbeque, Central heating, Close to schools, Close to shops, Close to town, Covered terrace, Dining room, Electric blinds, Excellent condition, Fireplace, Fitted wardrobes, Fully fitted kitchen, Fully furnished, Garden view, Guest apartment, Guest room, Guest toilet, Laundry room, Living room, Marble floors, Mountain view, Mountainside, Panoramic view, Pool view, Private terrace, Recently Renovated/Refurbished, Satellite TV, Separate apartment, Storage room, Study room, Transport near, Uncovered terrace, Utility room",1.0,0.0,0.0
105,139438,Nagüeles,apartments,"Los Pinos de Nagüeles, Garden Apartment on the Golden Mile","LOVELY GROUND FLOOR CORNER APARTMENT WITHIN GATED COMPLEX WITH 24 HOUR SECURITY, WALKING DISTANCE TO MARBELLA TOWN AND BEACH, PRIVATE GARDEN , EAST FACING, SWIMMING POOL, SOCIAL CLUB AND PADDLE TENNIS COURT, GARAGE SPACE, AIR CONDITIONING",1.0,0.0,1.0
106,139506,Nagüeles,houses,"Villa for sale in Nagüeles, Marbella Golden Mile. The perfect villa to start a new life in Nagueles","Air conditioning, Amenities near, Balcony, Central heating, Close to schools, Close to town, Covered terrace, Dining room, Fireplace, Fitted wardrobes, Laundry room, Living room, Marble floors, Mountainside, Sea view, Utility room",0.0,1.0,0.0
107,139596,Nagüeles,houses,"Villa for sale in Nagüeles, Marbella Golden Mile. Classic Elegant Villa in Nagüeles","Covered terrace, Excellent condition, Fully fitted kitchen, Garden view, Guest toilet, Mountain view, Video entrance",0.0,0.0,0.0
108,139608,Golden Mile,apartments,"Stunning Penthouse with sea views in Mansion Club, Marbella Golden Mile",,0.0,1.0,0.0
109,139660,Nagüeles,houses,"Villa for sale in Rocio de Nagüeles, Marbella Golden Mile. Elegant villa for sale in Rocio de Nagüeles, Marbella Golden Mile","24h Service, Air conditioning, Alarm, Amenities near, Automatic irrigation system, Barbeque, Basement, Covered terrace, Dining room, Double glazing, Fireplace, Fitted wardrobes, Fully fitted kitchen, Garden view, Guest room, Gym, Heated pool, Indoor pool, Jacuzzi, Kitchen equipped, Laundry room, Living room, Marble floors, Mountainside, Panoramic view, Sauna, Sea view, Security shutters, Storage room, Study room, Underfloor heating (throughout)",1.0,1.0,0.0
110,139683,Nagüeles,houses,Luxury Villa Nagüeles,,0.0,0.0,0.0
111,139715,Nagüeles,houses,"Villa for sale in Nagüeles, Marbella Golden Mile. The luxury of a garden with views in Nagueles","Air conditioning, Alarm, Amenities near, Automatic irrigation system, Central heating, Close to schools, Close to town, Covered terrace, Excellent condition, Fireplace, Guest toilet, Laundry room, Living room, Marble floors, Mountain view, Panoramic view, Private terrace, Satellite TV, Sea view, Separate apartment, Storage room, Study room, Transport near, Uncovered terrace, Utility room",0.0,1.0,0.0
112,139742,Nagüeles,houses,"Nagüeles, Townhouse in an exclusive gated community on the Golden Mile","FANTASTIC LOCATION, ANDALUCIAN ARQUITECTURE, SEA VIEWS FROM SOLARIUM, SECURITY CAMARAS , LOCATED BEHIND THE MOSQUE, VARIOUS TERRACE AREAS, GARDEN AREA, GARAGE FOR ONE CAR, SEPARATE APARTMENT",0.0,1.0,1.0
113,139769,Golden Mile,houses,"Beach Side Golden Mile, Imposing Frontline Beach Villa","STUNNING BEACHFRONT ESTATE, AT A 2 MINUTE DRIVE OR 10 MINUTE WALK FROM PUERTO BANÚS, WITHIN THE SOUGHT AFTER GOLDEN MILE, INTERIOR POOL AND SAUNA, LARGE RECEPTION ROOMS IDEAL FOR ENTERTAINING, SPACIOUS BEDROOMS, STAFF BUNGALOW, TWO GUEST HOUSES, GARAGES FOR 4 CARS PLUS EXTERIOR PARKING",1.0,0.0,1.0
114,139789,Nagüeles,houses,"Villa for sale in Nagüeles, Marbella Golden Mile. Palatial villa in the heart of Nagüeles","Air conditioning, Alarm, Amenities near, Barbeque, Central heating, Close to schools, Close to town, Dining room, Dolby Stereo Surround system, Excellent condition, Fireplace, Fitted wardrobes, Game room, Guest room, Guest toilet, Heated pool, Internet - Wifi, Laundry room, Living room, Marble floors, Mountainside, Private terrace, SPA, Sauna, Separate apartment, Storage room, Study room, Surveillance cameras, Turkish bath, Underfloor heating (bathrooms), Utility room, Video entrance, Wine Cellar",1.0,0.0,0.0
115,139916,Nagüeles,plots,Plot with project for 3 luxury modern villas in Rocio de Nagueles,,0.0,0.0,0.0
116,139932,Nagüeles,houses,"Villa for sale in Nagüeles, Marbella Golden Mile. Spectacular design villa at Nagueles Golden Mile","Air conditioning, Amenities near, Automatic irrigation system, Basement, Brand new, Cinema room, Close to schools, Close to town, Covered terrace, Dining room, Double glazing, Fireplace, Fitted wardrobes, Fully fitted kitchen, Game room, Guest apartment, Guest room, Guest toilet, Gym, Jacuzzi, Laundry room, Lift, Living room, Mountainside, Open plan kitchen, Private terrace, Sauna, Sea view, Solarium, Storage room, Surveillance cameras, Transport near, Turkish bath, Uncovered terrace, Underfloor heating (throughout), Video entrance, Wine Cellar",0.0,1.0,0.0
117,139937,Nagüeles,houses,"Villa for sale in Nagüeles, Marbella Golden Mile. A dreamed moder villa in Nagueles","Air conditioning, Amenities near, Automatic irrigation system, Balcony, Basement, Brand new, Central heating, Cinema room, Close to Golf, Close to schools, Close to town, Covered terrace, Dining room, Dolby Stereo Surround system, Double glazing, Electric blinds, Fireplace, Fitted wardrobes, Fully fitted kitchen, Fully furnished, Game room, Guest room, Guest toilet, Gym, Heated pool, Home automation system, Internet - Wifi, Jacuzzi, Lift, Living room, Marble floors, Mountain view, Mountainside, Panoramic view, Private terrace, Sea view, Storage room, Uncovered terrace, Underfloor heating (throughout), Video entrance, Wooden floors",1.0,1.0,0.0
118,140062,Nagüeles,houses,"Nagüeles, Corner Townhouse near Marbella","SPACIOUS CORNER TOWN HOUSE , SET ABOVE MARBELLA, SOUTH ORIENTATION, SHORT DRIVE TO MARBELLA CENTRE AND THE BEACH, GATED DEVELOPMENT IN QUIET SETTING, VIEWS OVER THE GARDEN, MOUNTAINS AND THE SEA, FANTASTIC LOCATION, COMMUNAL GARDEN WITH SWIMMING POOLS, SPACE TO INSTALL A LIFT, ROOF TERRACE WITH BBQ AND JACUZZI, LARGE BASEMENT WITH GUEST ACCOMMODATION , GARAGE WITH SPACE FOR ONE CAR",1.0,0.0,1.0
119,141963,Nagüeles,houses,Townhouse in Top Residential Area of Nagüeles,"Fireplace, Terrace, Mountain view, Swimming pool, Air conditioning, Basement, Sea/lake view, Built-in kitchen",1.0,1.0,0.0
120,145972,Golden Mile,apartments,"Duplex Penthouse for Sale in Marina Mariola,  Marbella Golden Mile","24h Service, Covered terrace, Gym, Heated pool, Indoor pool, Jacuzzi, Lift, Marble floors, Satellite TV, Sauna, Solarium, Telephone, Storage room, Air conditioning, Sea view, Amenities near, Beachside, Front line beach, Transport near, Fully fitted kitchen, Double glazing, Gated community, Security entrance, Security service 24h.",1.0,1.0,0.0
121,145997,Golden Mile,apartments,"Ground Floor Apartment for Sale and Rent in Mansion Club,  Marbella Golden Mile","Alarm, Covered terrace, Dolby Stereo Surround system, Electric blinds, Gym, Indoor pool, Internet - Wifi, Jacuzzi, Lift, Marble floors, Satellite TV, Sauna, Telephone, Water tank, Dining room, Storage room, Utility room, Air conditioning, Underfloor heating (bathrooms), Garden view, Mountain view, Amenities near, Mountainside, Transport near, Fully fitted kitchen, Fully furnished, Doorman, Double glazing, Gated community, Security entrance, Security service 24h, Video entrance.",1.0,0.0,0.0
122,146005,Golden Mile,apartments,"Ground Floor Apartment for Sale in Mansion Club,  Marbella Golden Mile","Private terrace, Air conditioning, Central heating, Alarm, Security service 24h, Satellite TV, Storage room, Sea view, Garden view, Pool view, Gated community.",1.0,1.0,0.0
123,146009,Golden Mile,apartments,"Ground Floor Apartment for Sale in Mansion Club,  Marbella Golden Mile","Alarm, Covered terrace, Fitted wardrobes, Heated pool, Home automation system, Indoor pool, Internet - Wifi, Lift, Marble floors, Satellite TV, Telephone, Uncovered terrace, Water tank, Dining room, Laundry room, Storage room, Air conditioning, Central heating, Underfloor heating (bathrooms), Garden view, Mountainside, Kitchen equipped, Doorman, Double glazing, Gated community, Security entrance, Security service 24h.",1.0,0.0,0.0
124,146013,Golden Mile,apartments,"Ground Floor Apartment for Sale in Mansion Club,  Marbella Golden Mile","Fully fitted kitchen, Utility room, Private terrace, Air conditioning, Central heating, Alarm, Security service 24h, Telephone, Satellite TV, Storage room, Sea view, Garden view, Gated community.",0.0,1.0,0.0
125,146017,Golden Mile,apartments,"Ground Floor Apartment for Sale in Mansion Club,  Marbella Golden Mile","Fully fitted kitchen, Utility room, Fully furnished, Private terrace, Air conditioning, Central heating, Alarm, Security service 24h, Telephone, Satellite TV, Storage room, Garden view, Gated community.",0.0,0.0,0.0
126,146023,Golden Mile,apartments,"Apartment for Sale and Rent in Mansion Club,  Marbella Golden Mile","24h Service, Alarm, Covered terrace, Electric blinds, Fireplace, Fitted wardrobes, Gym, Internet - Wifi, Jacuzzi, Lift, Marble floors, Satellite TV, Telephone, Water tank, Dining room, Storage room, Utility room, Air conditioning, Underfloor heating (throughout), Garden view, Amenities near, Mountainside, Fully fitted kitchen, Partly furnished, Doorman, Double glazing, Gated community, Security entrance, Security shutters, Video entrance.",0.0,0.0,0.0
127,146044,Golden Mile,apartments,"Apartment for Sale in Oasis de Marbella,  Marbella Golden Mile","Air conditioning, Amenities near, Beachside, Central heating, Fully fitted kitchen, Guest toilet, Private terrace, Satellite TV, Security service 24h, Storage room, Telephone, Transport near.",0.0,0.0,0.0
128,146049,Golden Mile,houses,"Town House for Sale in Montepiedra,  Marbella Golden Mile","Air conditioning, Central heating, Fully fitted kitchen, Fully furnished, Fireplace, Guest toilet, Marble floors, Satellite TV, Telephone, Gated community, Security service 24h, Garden view, Pool view, Sea view, Mountainside.",1.0,1.0,0.0
129,146054,Golden Mile,apartments,"Apartment for Sale in Oasis de Marbella,  Marbella Golden Mile","Covered terrace, Fitted wardrobes, Internet - Wifi, Lift, Marble floors, Satellite TV, Telephone, Water tank, Dining room, Utility room, Air conditioning, Street view, Amenities near, Mountainside, Transport near, Fully fitted kitchen, Fully furnished, Doorman, Gated community, Security entrance, Video entrance.",0.0,0.0,0.0
130,146056,Golden Mile,apartments,"Apartment for Sale in El Oasis Club,  Marbella Golden Mile","Satellite TV, Telephone, Dining room, Air conditioning, Sea view, Amenities near, Beachside, Transport near, Fully fitted kitchen, Fully furnished, Gated community.",0.0,1.0,0.0
131,146062,Nagüeles,apartments,"Ground Floor Apartment for Sale in Los Pinos de Nagüeles,  Marbella Golden Mile","Air conditioning, Covered terrace, Internet - Wifi, Lift, Marble floors, Satellite TV, Telephone, Water tank, Dining room, Utility room, Doorman, Double glazing, Gated community, Security entrance, Video entrance, Amenities near, Mountainside, Transport near.",0.0,0.0,0.0
132,146648,Golden Mile,houses,"Semi Detached House for Rent in El Oasis Club,  Marbella Golden Mile","Sea view, Transport near, Storage room, Security service 24h, Security entrance, Satellite TV, Private terrace, Living room, Guest toilet, Gated community, Fully furnished, Fully fitted kitchen, Front line beach, Fireplace, Dining room, Covered terrace, Central heating, Beachside, Barbeque, Amenities near, Air conditioning, 24h Service.",0.0,1.0,0.0
133,146657,Golden Mile,apartments,"Penthouse for Rent in Marina Mariola,  Marbella Golden Mile","24h Service, Marble floors, Satellite TV, Solarium, Dining room, Air conditioning, Central heating, Sea view, Amenities near, Front line beach, Transport near, Fully fitted kitchen, Security service 24h.",0.0,1.0,0.0
134,146659,Golden Mile,apartments,"Apartment for Rent in Beach Side Golden Mile,  Marbella Golden Mile","Marble floors, Dining room, Storage room, Air conditioning, Sea view, Amenities near, Front line beach, Transport near, Fully fitted kitchen.",0.0,1.0,0.0
135,146660,Golden Mile,apartments,"Duplex Penthouse for Rent in Las Cañas Beach,  Marbella Golden Mile","Marble floors, Dining room, Air conditioning, Central heating, Garden view, Mountain view, Pool view, Sea view, Amenities near, Transport near, Fully fitted kitchen, Security service 24h.",1.0,1.0,0.0
136,146673,Golden Mile,apartments,"Apartment for Rent in Marina Mariola,  Marbella Golden Mile",.,0.0,0.0,0.0
137,146679,Golden Mile,apartments,"Apartment for Rent in Oasis de Marbella,  Marbella Golden Mile",.,0.0,0.0,0.0
138,149206,Nagüeles,apartments,"Property Details
Penthouse For Sale in Nagueles - MARBELLA",,0.0,0.0,0.0
139,149229,Nagüeles,houses,"Property Details
Townhouse in Oasis de Nagueles - NAGUELES",,0.0,0.0,0.0
140,149263,Nagüeles,houses,"Property Details
3 bedroom Townhouse in Nagüeles - NAGUELES",,0.0,0.0,0.0
141,149273,Nagüeles,apartments,"Property Details
Stunning Duplex for Sale in Marbella - NAGUELES",,0.0,0.0,0.0
142,149281,Nagüeles,houses,"Property Details
Townhouse for Sale in Pueblo Bermejo - NAGUELES",,0.0,0.0,0.0
143,149283,Nagüeles,apartments,"Property Details
Apartment for Sale in Costa Nagueles - MARBELLA",,0.0,0.0,0.0
144,149285,Nagüeles,houses,"Property Details
House for Sale in Montepiedra Urbanisation - NAGUELES",,0.0,0.0,0.0
145,149320,Nagüeles,houses,"Property Details
Townhouses in Corona de Nagueles - MARBELLA",,0.0,0.0,0.0
146,151180,Nagüeles,apartments,Apartment for Sale in Nagüeles,"Condition:  Good, Garden:  Communal, Orientation:  South, Pool:  Communal, View:  Courtyard",1.0,0.0,0.0
147,151353,Nagüeles,apartments,Apartment for Sale in Nagüeles,"Climate:  Hot A/C, Cold A/C, Features:  Private Terrace, Garden:  Communal, Orientation:  South, Pool:  Communal",1.0,0.0,0.0
148,151636,Nagüeles,apartments,Apartment for Sale in Nagüeles,"Features:  Lift, Private Terrace, Marble Flooring, Double Glazing, Kitchen:  Fully Fitted, Parking:  Communal, Security:  Gated Complex",0.0,0.0,0.0
